Date,Close,High,Low,Open,Volume
2025-04-22,143.1961212158203,144.64019208343754,141.5569249508487,142.32773428987116,9139900
2025-04-23,148.4552459716797,151.56778370474998,147.60637745838812,149.45048087956522,14125000
2025-04-24,158.19288635253906,160.99318733158205,154.57297237746604,160.63217706968425,18950400
2025-04-25,158.90518188476562,159.72478013083466,156.6220089614655,157.90994693553807,8383300
2025-04-28,158.495361328125,159.5686403466688,155.84141174791745,159.38326675208586,5170500
2025-04-29,156.8659210205078,158.40755463284788,154.89496983406673,155.61700528944115,6566500
2025-04-30,157.49569702148438,158.06644235677908,152.42787905140588,153.8744198977825,6158600
2025-05-01,155.73426818847656,159.48347568562582,155.53746306111964,158.27309487260663,6124900
2025-05-02,161.884521484375,163.69516768703969,158.50926927141182,159.15873970230453,7642400
2025-05-05,159.827880859375,161.48107696229584,158.53879000799347,159.837715860396,4803600
2025-05-06,158.51910400390625,159.42441959607095,156.57070772979677,157.75155350152164,4531400
2025-05-07,162.16004943847656,162.87840991214958,159.31617260738264,159.7393178878596,5669700
2025-05-08,162.99649047851562,165.7419572484623,162.0124498417182,164.25606129239486,5171200
2025-05-09,169.5206756591797,169.8454108538261,166.90312410131537,167.35578937680458,8655100
2025-05-12,184.29112243652344,186.3379286871302,182.15575613554745,182.68713145303067,16210400
2025-05-13,185.19644165039065,186.485532459935,183.36612549688184,183.36612549688184,9837500
2025-05-14,184.35015869140625,184.7339339170744,182.0967123694611,184.47808877171815,6552300
2025-05-15,184.8323516845703,186.7315428761857,182.5493702360237,183.19884064968969,5534000
2025-05-16,185.49166870117188,186.28873925176836,183.82863754485624,186.28873925176836,4518700
2025-05-19,185.33421325683597,185.4719783478492,181.3094905837698,182.04752107461283,6460900
2025-05-20,185.6983184814453,185.9836836644768,183.93687730168097,185.33421322896805,5289200
2025-05-21,182.4608154296875,186.869313335202,181.7818249790849,183.5235811329869,8977400
2025-05-22,177.33396911621094,183.92703835561665,177.10762895958098,182.97251774018832,7500800
2025-05-23,173.48635864257812,174.46054921478705,170.97705214048435,174.185019051408,7416700
2025-05-27,180.31561279296875,180.4041728471567,175.00178431266403,176.24168513236944,7939400
2025-05-28,181.2110748291016,182.95283093714164,180.1679941705327,180.42385434243937,5752800
2025-05-29,182.0376739501953,183.50388481791785,180.01053772419087,183.26772468634792,4533800
2025-05-30,179.9318389892578,182.18528547267584,176.8911419669457,182.02783536489704,15101100
2025-06-02,181.27012634277344,181.76214664497215,178.71161476523284,178.9477899157847,5648300
2025-06-03,185.078369140625,185.49166441600613,179.70550053013275,180.31561594973533,5612600
2025-06-04,187.6762237548828,189.03420458286027,185.47196741335344,185.89511267776336,5780600
2025-06-05,187.4499053955078,191.1892477848997,186.298579657898,189.8312819231198,6017700
2025-06-06,189.34909057617188,191.73046702792445,189.1916404764028,190.59882634327852,5338800
2025-06-09,196.0307464599609,197.23126225095828,190.3823476667948,190.6480428492357,6869700
2025-06-10,199.0615692138672,199.92752975913615,196.29641749076836,196.78843779780425,6247700
2025-06-11,196.50308227539065,200.10467470340785,194.9876512467572,200.0653046683616,5062100
2025-06-12,196.4735565185547,197.1230269404292,194.94829053334087,195.0860556214414,3257600
2025-06-13,191.88792419433597,195.86344176066967,191.3663838580036,192.960524884886,5138200
2025-06-16,196.0405731201172,196.67035851502948,193.4623915058307,194.1315319187452,5864500
2025-06-17,194.53500366210935,197.4182356357748,193.73793311690548,194.8400538692596,4656300
2025-06-18,195.18446350097656,197.3690348843942,194.1413678281837,195.4304736566293,3742000
2025-06-20,195.03684997558597,197.72327669276228,193.4427089589512,197.21158637586,12910000
2025-06-23,198.17593383789065,198.60891409997367,195.1942920511352,195.82407742818296,4565400
2025-06-24,202.52540588378903,202.9091811406761,199.76025403092711,199.98657917850957,7597800
2025-06-25,202.10226440429688,203.12566002751072,200.0652931431617,202.74188479189704,4748300
2025-06-26,203.01742553710935,204.01131621042148,202.4860501890637,203.01742553710935,4579200
2025-06-27,203.775146484375,204.37541190175392,202.0137052528488,202.2203604030448,8585100
2025-06-30,204.3065185546875,205.05439907166163,203.1453577745188,203.7849782022024,5319900
2025-07-01,207.0913543701172,208.30172018042492,203.19456175610776,203.69641708836488,5856200
2025-07-02,212.14930725097656,212.72988759556705,206.13681864386345,207.08150421723303,5533400
2025-07-03,212.5724639892578,213.47777957934383,211.29320814979783,211.81474848957276,2561100
2025-07-07,210.00411987304688,212.18869132926125,208.81342407329197,211.58842592885517,5221400
2025-07-08,213.17271423339844,215.868975794906,210.60436773605863,211.568723293774,6844600
2025-07-09,212.93655395507807,215.4064905613878,211.765543188472,213.4777793113165,5231400
2025-07-10,216.15435791015625,217.2564785574388,214.08786668123375,215.7804176839992,3971400
2025-07-11,217.718994140625,218.15197442972052,214.7373521678529,216.24293316340044,5396300
2025-07-14,216.53814697265625,216.74478709959143,213.83203519843943,215.9083615603584,4723600
2025-07-15,214.8751220703125,217.8665991110932,214.4913468082507,217.2466636971589,4419700
2025-07-16,213.1825714111328,215.12113274373883,208.33125808662163,214.9144775950962,6420900
2025-07-17,213.1333465576172,213.5368068008591,212.0509109240085,212.69053129771964,4920100
2025-07-18,213.16287231445312,215.1604735532292,212.46421188930955,215.00303846709917,4550100
2025-07-21,211.1455993652344,215.5048920286217,210.7913441475903,213.96979109058677,8269800
2025-07-22,211.4900054931641,212.55277115075,208.7740588228454,210.6240449539604,11730800
2025-07-23,183.27757263183597,191.88792839306316,182.33288699302872,191.789518321113,30755700
2025-07-24,182.72650146484372,184.8913877823636,182.07703106500745,183.444846898759,9049500
2025-07-25,182.0376739501953,182.91346947372529,180.2762328874748,182.73633435978005,7031800
2025-07-28,186.2296905517578,187.4990963667663,184.75362959626173,184.8815596839573,8586800
2025-07-29,188.32569885253903,189.8115947847578,185.8852673014572,186.6823528172954,7144700
2025-07-30,186.49539184570312,189.50655389124853,185.29486102796332,189.08340859551944,6985100
2025-07-31,179.45819091796875,185.256443024187,178.21924945286204,184.4932508470181,10144000
2025-08-01,179.2599639892578,179.9835015729654,176.34597123245004,178.04084981762503,6625100
2025-08-04,181.1134185791016,181.82705008740143,179.03200594972492,180.11235929952977,4682700
2025-08-05,183.75979614257807,184.84016461826823,181.96581128100652,183.31378022997816,5761900
2025-08-06,184.26528930664065,185.2465212648703,182.37218312385025,183.0560812303722,7089000
2025-08-07,184.26528930664065,189.79592580536087,183.0957207026675,189.07237310274644,6563900
2025-08-08,185.56370544433597,185.97998797825952,183.02635564301255,184.04724224082943,5946200
2025-08-11,182.0847625732422,187.1991016346012,181.777492374642,185.78175980598405,6457800
2025-08-12,191.2628326416016,192.12513107889768,183.58139540474787,183.64086217645135,9961500
2025-08-13,191.5799865722656,192.40264550532805,189.27061303130108,191.86742945638704,4966300
2025-08-14,191.9962921142578,192.52160209785816,188.34884049121283,189.48866061627828,3917300
2025-08-15,192.8486785888672,193.64158902189283,190.78707819064695,191.88725880883663,5872900
2025-08-18,192.6107940673828,193.79026873944423,191.7881351354089,192.8486762687068,2763600
2025-08-19,194.20655822753903,195.9014217110104,192.0755697974036,192.94778944313697,5491100
2025-08-20,198.99383544921875,199.44975745933957,191.7385866472817,195.7527601976126,8107300
2025-08-21,198.93435668945312,200.39133791557,197.6854940330716,197.8143487830276,5291100
2025-08-22,204.2370147705078,207.2402075918894,200.10390796804995,200.2922294855288,6177700
2025-08-25,204.1478271484375,205.1687137412073,202.73047019879732,204.1775605347281,3442600
2025-08-26,204.15773010253903,205.57508703042572,203.42428642023177,203.95950248904512,4549700
2025-08-27,203.6522521972656,203.88021320194176,201.45189085112807,203.1467695024278,4189700
2025-08-28,202.28445434570312,205.29756856369596,201.80870504110345,204.0090663700989,6166400
2025-08-29,200.68869018554688,202.2448079262009,199.7768310814644,201.7095767435847,5372700
2025-09-02,198.0423126220703,198.399128368482,195.0192924266101,197.61612401808267,6238400
2025-09-03,194.00833129882807,198.3099325235537,189.68690277559392,197.4575401732525,7039600
2025-09-04,185.6330718994141,187.0107742107412,180.0826231814891,182.1343023938754,11335900
2025-09-05,186.2674102783203,187.6054731238588,183.6507664821673,185.42493914769756,9491200
2025-09-08,184.17608642578125,186.70351487067987,181.4504152509481,186.48545996678948,9701200
2025-09-09,183.39306640625,184.01749773128992,182.0351914283536,182.76863508121005,6135000
2025-09-10,182.3820953369141,183.84901296566355,181.32156927467517,183.40298192552623,5957500
2025-09-11,182.71910095214844,183.17502296101645,180.64757924191625,182.87767397221683,6596000
2025-09-12,180.9845733642578,182.7091701862744,180.7268638630024,182.4812091937613,6284200
2025-09-15,176.6234893798828,177.63446983369712,172.47055523630735,174.32402192226638,11658400
2025-09-16,176.0585479736328,179.53749026537372,175.71163830368417,177.1587286319471,7920300
2025-09-17,178.70492553710938,180.95484754272687,176.03872100106094,176.26668200310218,7209700
2025-09-18,180.0132293701172,182.0946570243074,178.7148211698677,181.6189077493313,7937100
2025-09-19,177.78314208984375,181.62882129020096,176.5937612916933,180.97465655788912,16206700
2025-09-22,178.0309295654297,179.80510222908327,177.7236744990689,177.81287465566447,7030300
2025-09-23,180.4295196533203,181.05395100125185,178.09039752515162,178.2787190506419,5900800
2025-09-24,182.80828857421875,183.5219200488762,179.49784069798912,180.11235080857873,5905100
2025-09-25,180.4295196533203,182.0351981017446,178.51660126028187,182.02527689063623,4042300
2025-09-26,182.91732788085935,185.63307799629536,181.4504253651189,184.3148575362934,6206300
2025-09-29,181.60899353027344,184.45361345035244,181.3810325327917,183.82918210529647,5090700
2025-09-30,182.1045684814453,182.34245068784688,179.70597961446904,181.13324260528404,3873100
2025-10-01,178.79412841796875,182.87767483715064,176.7523552083778,180.3601523175089,7705000
2025-10-02,180.70706176757807,182.98670206744703,178.24899090049158,179.1707712565985,6798000
2025-10-03,178.72474670410156,183.8192733881118,178.56615856734084,181.16297503065977,5167600
2025-10-06,180.20155334472656,181.6089890150788,177.71376436121483,179.39872170607046,6019800
2025-10-07,175.48367309570312,180.40970559762945,175.39447293944224,180.1519960922572,5396100
2025-10-08,179.99342346191406,180.32049070223505,175.26561856063668,175.26561856063668,6377700
2025-10-09,177.3767852783203,179.10138218606727,176.04862848161912,178.89324848110363,5006100
2025-10-10,170.18099975585938,179.9636920286538,169.98277214255174,178.03093120846145,9630200
2025-10-13,173.5608367919922,174.5420839007999,170.87480497581217,171.30100871455403,8610300
2025-10-14,172.40118408203125,174.7105727732407,169.93320725457974,170.4486111354678,9919400
2025-10-15,173.71942138671875,174.6015471083791,169.6160478431597,172.4804799167577,9416800
2025-10-16,173.92755126953125,175.929684875738,172.52011560538097,173.83835111536183,7188200
2025-10-17,175.01783752441406,176.05855143089886,173.0256249953931,173.50137430666118,5082600
2025-10-20,178.00119018554688,179.5077472048817,170.98382408419408,170.98382408419408,6620200
2025-10-21,179.24014282226562,180.23129603202,177.2578364027569,177.88226776451745,10301500
2025-10-22,169.19976806640625,171.548796291909,161.59760977457216,162.5094840201842,25834500
2025-10-23,170.6666717529297,172.22277441096043,168.24825552760018,168.49604382734626,8412500
2025-10-24,167.6337432861328,172.60932139363746,167.2967397086091,172.47056055246796,7691800
2025-10-27,167.91127014160156,168.86276876070764,167.18771740397125,168.31764659033126,8606300
2025-10-28,165.43338012695312,168.0103693085781,165.01709760816289,167.6436474733147,9646600
2025-10-29,158.8422088623047,165.24506528853658,158.41602023908723,165.24506528853658,11961900
2025-10-30,159.08999633789062,161.20115751540783,158.55478025880905,158.733180577237,9477600
2025-10-31,161.4600067138672,162.0,157.8000030517578,158.36000061035156,8707900
2025-11-03,161.4600067138672,163.4499969482422,160.07000732421875,162.33999633789062,5208300
2025-11-04,159.36000061035156,162.30999755859375,158.1300048828125,161.17999267578125,11462300
2025-11-05,163.57000732421875,165.6199951171875,159.38999938964844,159.38999938964844,9770200
2025-11-06,161.3800048828125,163.80999755859375,161.08999633789062,162.75,5859500
2025-11-07,160.5500030517578,160.60000610351562,156.88999938964844,160.3800048828125,8837700
2025-11-10,160.5800018310547,163.3699951171875,158.49000549316406,162.0,7677900
2025-11-11,159.72999572753906,162.1699981689453,159.24000549316406,160.4199981689453,7274200
2025-11-12,163.08999633789062,164.52999877929688,160.39999389648438,160.85000610351562,6241200
2025-11-13,162.22999572753906,165.44000244140625,161.47999572753906,162.52999877929688,7719600
2025-11-14,159.3300018310547,160.8800048828125,158.3000030517578,160.5,6041500
2025-11-17,154.99000549316406,159.75,153.5399932861328,158.6300048828125,7343400
2025-11-18,157.32000732421875,158.08999633789062,153.5399932861328,154.5500030517578,8164700
2025-11-19,157.08999633789062,159.1699981689453,155.1300048828125,156.57000732421875,5568500
2025-11-20,153.3300018310547,159.25,152.72999572753906,158.16000366210938,7890900
2025-11-21,159.39999389648438,161.16000366210938,153.41000366210938,153.4199981689453,11711300
2025-11-24,161.25999450683594,162.6999969482422,158.97000122070312,159.72000122070312,9466500
2025-11-25,161.77000427246094,161.9499969482422,158.69000244140625,159.72000122070312,7406700
2025-11-26,165.35000610351562,167.0399932861328,162.0500030517578,162.32000732421875,7346300
2025-11-28,168.27000427246094,169.25,165.4199981689453,166.0399932861328,4018100
2025-12-01,168.16000366210938,169.6699981689453,166.52999877929688,166.83999633789062,6170800
2025-12-02,175.25999450683594,177.8800048828125,168.00999450683594,168.7100067138672,9438900
2025-12-03,182.6000061035156,183.0,175.5800018310547,176.82000732421875,9259300
2025-12-04,180.1199951171875,183.91000366210935,178.94000244140625,183.2400054931641,6724100
2025-12-05,182.5399932861328,184.75999450683597,180.6300048828125,180.8699951171875,6584600
2025-12-08,180.94000244140625,183.6999969482422,179.52999877929688,183.50999450683597,6427600
2025-12-09,179.52000427246094,181.8800048828125,179.39999389648438,179.91000366210938,3760400
2025-12-10,181.6699981689453,182.72000122070312,177.5,177.8300018310547,5268900
2025-12-11,181.6699981689453,182.0200042724609,179.17999267578125,180.27999877929688,4838000
2025-12-12,179.4199981689453,183.22999572753903,178.64999389648438,181.7899932861328,5980500
2025-12-15,177.97000122070312,179.36000061035156,174.0,175.35000610351562,9037500
2025-12-16,177.55999755859375,179.02999877929688,176.0,178.33999633789062,5746900
2025-12-17,174.49000549316406,179.63999938964844,173.69000244140625,177.8699951171875,8865600
2025-12-18,176.19000244140625,178.89999389648438,175.89999389648438,176.8000030517578,8546200
2025-12-19,176.2899932861328,178.24000549316406,175.58999633789062,175.72000122070312,19091700
2025-12-22,178.82000732421875,179.89999389648438,177.97000122070312,179.49000549316406,5373100
2025-12-23,177.0800018310547,178.61000061035156,176.67999267578125,178.27000427246094,3500300
2025-12-24,177.1300048828125,178.02000427246094,176.8000030517578,177.33999633789062,1266500
2025-12-26,176.8800048828125,178.52000427246094,176.42999267578125,177.72000122070312,3191100
2025-12-29,175.69000244140625,177.64999389648438,175.10000610351562,176.50999450683594,4163200
2025-12-30,175.4199981689453,176.47000122070312,175.25,175.9499969482422,3904600
2025-12-31,173.49000549316406,176.17999267578125,173.44000244140625,175.8000030517578,3426900
